institution_id,account_id,transaction_id,amount,date,pending,merchant_name,name,category,transaction_type,payment_channel,pending_transaction_id
ins_109512,bkvn1kMJJwfPMmzJj171Sz6wZrjlrnCm6ydRB,eAlnoAp55yIWbxXDQo7osXMoeQonjWCr4GmE1,5850,15/09/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109512,G9vXp9M55Rf7kywpbeReIr6pabe3bgf67rQV8,dWvbpWL55NirpmM9dv7vCPJk7KkAa6CJjpR6V,1000,15/09/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,7Z7kBZKEELFqNaenb868UxKGEVGbveidoqxjK,78.5,14/09/2025,FALSE,,Touchstone Climbing,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,KqvXEqo55yhMn8doe1A1sxwzXRz3WGiRxQ1mJ,-500,14/09/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,rzkP3zxddKCaqp5647A7IgNMB4Mnqlf7ez1DN,12,13/09/2025,FALSE,McDonald's,McDonald's,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,zPpL7PeQQACZo1A5vXmXtn3mDvmxo8fl5nQg8,4.33,13/09/2025,FALSE,Starbucks,Starbucks,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,BGEXQGj66vIaQkRbJ4r4IMZjQzj3w4H4blgL6,89.4,12/09/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,QxwyKxq557CWG1k6ZnPnsjm5pVopZbfjomoXP,-4.22,11/09/2025,FALSE,,INTRST PYMNT,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,BGEXQGj66vIaQkRbJ4r4IMZNdPJdVwCkyMyle,500,01/09/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,DbAXMbe554FNak1M3PrPilAVjgejJBtZeWeob,6.33,30/08/2025,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,3j45qjRppLfxZl9qP868SENwj54jmdSWJlJL9,500,27/08/2025,FALSE,,Tectra Inc,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,agvDMgZ55PCLaBkgZ5R5IWwBqz5qjbIX454vz,2078.5,26/08/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,dWvbpWL55NirpmM9dv7vCPJjRLMR5aFXNENq7,500,26/08/2025,FALSE,KFC,KFC,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,x41MP4j77RCeQ9g7lmBmhDredw3dgQCQw4wZx,500,26/08/2025,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,ZQXRNQ455psbJ5gZWnxnigGBeaLe8XCxLqLpm,25,17/08/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,VPvJxP355wCXNJBk7nonsMZLJQkJ1bCDkgkVw,5.4,17/08/2025,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109512,bkvn1kMJJwfPMmzJj171Sz6wZrjlrnCm6ydRB,Wjvndjx55pfLel7mqdKdI1j783A8gDuBMZMW1,5850,16/08/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109512,G9vXp9M55Rf7kywpbeReIr6pabe3bgf67rQV8,LKvXWKk55Qu1R3A64LpLHdjG6186p9u38j85X,1000,16/08/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,47NmK7RooptPJBgKk8y8SzLgleRldnum5b5Kw,78.5,15/08/2025,FALSE,,Touchstone Climbing,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,waMZNaPjjxf76PzkwQDQInrZP4bPB6CQ9Z9px,-500,15/08/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,5eP8relggJuL1oyr5kWkIBlVZodZ7mu6VKVnM,12,14/08/2025,FALSE,McDonald's,McDonald's,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,JlvX8lp55QtZRvwAEMgMt3b9XDjXgBFnj6jyg,4.33,14/08/2025,FALSE,Starbucks,Starbucks,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,k93BG9lqqpfKb54oweleU4olmeGmjbfmE6Ejp,89.4,13/08/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,MrvXAr855RfLjyKXopgpIaG1XzxXgDUmx6xv6,-4.22,12/08/2025,FALSE,,INTRST PYMNT,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,NzvXGzE55MCpgv3JMo8os4RqJ3ZJP6fVZ6Zzm,500,02/08/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,lvx3lvkKKJuv5LnVQ9k9I1KVqv5qZruMWoWqR,6.33,31/07/2025,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,P3vVq3l55jFgrBAmZnLnTPQ9DZdD7VFKd6dnW,500,28/07/2025,FALSE,,Tectra Inc,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,eAlnoAp55yIWbxXDQo7osXM4Rm3RzjuxD9DX3,2078.5,27/07/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,7Z7kBZKEELFqNaenb868UxKJZWrZjvFwQJQax,500,27/07/2025,FALSE,KFC,KFC,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,jyBzAyWllkSq3j6nkbRbUWRV49E4Q3IQ4W4jA,500,27/07/2025,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,1Nd8GNR11LiDPKVNmQjQfrZQVxjVe1CD7j7Rd,25,18/07/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,qrPkBr3xxqfdqLG78N3NHBw1bmzbaquQWrWjy,5.4,18/07/2025,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109512,bkvn1kMJJwfPMmzJj171Sz6wZrjlrnCm6ydRB,AA8XeAPRR4IdgLbMXaQaHyPeD7wD54CBwrwWP,5850,17/07/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109512,G9vXp9M55Rf7kywpbeReIr6pabe3bgf67rQV8,pKN4zKB33lux9nvm6RBRS5alJ6ZJd9tXgogdx,1000,17/07/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,QxwyKxq557CWG1k6ZnPnsjm5pVopZbfjomonP,78.5,16/07/2025,FALSE,,Touchstone Climbing,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,KqvXEqo55yhMn8doe1A1sxwDo18oAWF58p89o,-500,16/07/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,rzkP3zxddKCaqp5647A7IgNExjex5qCGwJwA9,12,15/07/2025,FALSE,McDonald's,McDonald's,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,zPpL7PeQQACZo1A5vXmXtn3AqJ5qWoCeaNayN,4.33,15/07/2025,FALSE,Starbucks,Starbucks,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,BGEXQGj66vIaQkRbJ4r4IMZNdPJdVwCkyMypo,89.4,14/07/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,LKvXWKk55Qu1R3A64LpLHdjG6186p9u38j8MX,-4.22,13/07/2025,FALSE,,INTRST PYMNT,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,ZQXRNQ455psbJ5gZWnxnigGBeaLe8XCxLqLvm,500,03/07/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,3j45qjRppLfxZl9qP868SENwj54jmdSWJlJjD,6.33,01/07/2025,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,MrvXAr855RfLjyKXopgpIaG1XzxXgDUmx6x56,500,28/06/2025,FALSE,,Tectra Inc,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,pKN4zKB33lux9nvm6RBRS5alJ6ZJd9tXgogqx,2078.5,27/06/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,LKvXWKk55Qu1R3A64LpLHdjG6186p9u38j8mX,500,27/06/2025,FALSE,KFC,KFC,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,1Nd8GNR11LiDPKVNmQjQfrZQVxjVe1CD7j7ad,500,27/06/2025,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,pKN4zKB33lux9nvm6RBRS5alJ6ZJd9tXgogGx,25,18/06/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,x41MP4j77RCeQ9g7lmBmhDredw3dgQCQw4wzE,5.4,18/06/2025,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109512,bkvn1kMJJwfPMmzJj171Sz6wZrjlrnCm6ydRB,G9vXp9M55Rf7kywpbeReIr6o4Pa4ZVCZ9M9Wo,5850,17/06/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109512,G9vXp9M55Rf7kywpbeReIr6pabe3bgf67rQV8,oq4arqzBBWh3Jda7DbAbTNx8z5dzpJfv9q9ml,1000,17/06/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,oq4arqzBBWh3Jda7DbAbTNx8z5dzpJfv9q9Pl,78.5,16/06/2025,FALSE,,Touchstone Climbing,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,dWvbpWL55NirpmM9dv7vCPJjRLMR5aFXNENbW,-500,16/06/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,agvDMgZ55PCLaBkgZ5R5IWwBqz5qjbIX454Eq,12,15/06/2025,FALSE,McDonald's,McDonald's,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,47NmK7RooptPJBgKk8y8SzLgleRldnum5b5vo,4.33,15/06/2025,FALSE,Starbucks,Starbucks,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,NzvXGzE55MCpgv3JMo8os4RqJ3ZJP6fVZ6ZGG,89.4,14/06/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,oq4arqzBBWh3Jda7DbAbTNx8z5dzpJfv9q9Dl,-4.22,13/06/2025,FALSE,,INTRST PYMNT,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,gnKq8ng55Nt91lm6rwDwTm7v5Po5dEIyD8DGb,500,03/06/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,P3vVq3l55jFgrBAmZnLnTPQ9DZdD7VFKd6dek,6.33,01/06/2025,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,agvDMgZ55PCLaBkgZ5R5IWwBqz5qjbIX454vN,500,29/05/2025,FALSE,,Tectra Inc,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,P3vVq3l55jFgrBAmZnLnTPQ9DZdD7VFKd6dnd,2078.5,28/05/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,NzvXGzE55MCpgv3JMo8os4RqJ3ZJP6fVZ6Zzj,500,28/05/2025,FALSE,KFC,KFC,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,47NmK7RooptPJBgKk8y8SzLgleRldnum5b5Kv,500,28/05/2025,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,gnKq8ng55Nt91lm6rwDwTm7v5Po5dEIyD8DBb,25,19/05/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,jyBzAyWllkSq3j6nkbRbUWRV49E4Q3IQ4W474,5.4,19/05/2025,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109512,bkvn1kMJJwfPMmzJj171Sz6wZrjlrnCm6ydRB,nladKlrzzbtkBNE7Rbrbspvl1Ej1MBtJklk8M,5850,18/05/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109512,G9vXp9M55Rf7kywpbeReIr6pabe3bgf67rQV8,gnKq8ng55Nt91lm6rwDwTm7v5Po5dEIyD8DJb,1000,18/05/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,jyBzAyWllkSq3j6nkbRbUWRV49E4Q3IQ4W4jd,78.5,17/05/2025,FALSE,,Touchstone Climbing,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,7Z7kBZKEELFqNaenb868UxKJZWrZjvFwQJQ5P,-500,17/05/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,eAlnoAp55yIWbxXDQo7osXM4Rm3RzjuxD9DbG,12,16/05/2025,FALSE,McDonald's,McDonald's,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,QxwyKxq557CWG1k6ZnPnsjm5pVopZbfjomogn,4.33,16/05/2025,FALSE,Starbucks,Starbucks,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,ZQXRNQ455psbJ5gZWnxnigGBeaLe8XCxLqLEw,89.4,15/05/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,8MeX3MrkkvTXQjE5olylsvV9zAJzGlFNa3a6n,-4.22,14/05/2025,FALSE,,INTRST PYMNT,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,7Z7kBZKEELFqNaenb868UxKJZWrZjvFwQJQaq,500,04/05/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,MrvXAr855RfLjyKXopgpIaG1XzxXgDUmx6xWb,6.33,02/05/2025,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,eAlnoAp55yIWbxXDQo7osXM4Rm3RzjuxD9DXX,500,29/04/2025,FALSE,,Tectra Inc,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,MrvXAr855RfLjyKXopgpIaG1XzxXgDUmx6x5D,2078.5,28/04/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,ZQXRNQ455psbJ5gZWnxnigGBeaLe8XCxLqLvn,500,28/04/2025,FALSE,KFC,KFC,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,QxwyKxq557CWG1k6ZnPnsjm5pVopZbfjomonL,500,28/04/2025,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,EmGX1mQ55nUPZdvMQjwjSqA1orBo9Vi6QxQ7B,25,19/04/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,1Nd8GNR11LiDPKVNmQjQfrZQVxjVe1CD7j7kQ,5.4,19/04/2025,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109512,bkvn1kMJJwfPMmzJj171Sz6wZrjlrnCm6ydRB,bkvn1kMJJwfPMmzJj171Sz6XRKZRgDuBLbLGn,5850,18/04/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109512,G9vXp9M55Rf7kywpbeReIr6pabe3bgf67rQV8,8MeX3MrkkvTXQjE5olylsvV9zAJzGlFNa3aBn,1000,18/04/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,1Nd8GNR11LiDPKVNmQjQfrZQVxjVe1CD7j7a5,78.5,17/04/2025,FALSE,,Touchstone Climbing,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,LKvXWKk55Qu1R3A64LpLHdjG6186p9u38j8xP,-500,17/04/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,pKN4zKB33lux9nvm6RBRS5alJ6ZJd9tXgogvp,12,16/04/2025,FALSE,McDonald's,McDonald's,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,oq4arqzBBWh3Jda7DbAbTNx8z5dzpJfv9q9Zp,4.33,16/04/2025,FALSE,Starbucks,Starbucks,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,gnKq8ng55Nt91lm6rwDwTm7v5Po5dEIyD8D64,89.4,15/04/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,Wjvndjx55pfLel7mqdKdI1j783A8gDuBMZM89,-4.22,14/04/2025,FALSE,,INTRST PYMNT,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,LKvXWKk55Qu1R3A64LpLHdjG6186p9u38j8mk,500,04/04/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,agvDMgZ55PCLaBkgZ5R5IWwBqz5qjbIX454Ee,6.33,02/04/2025,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,pKN4zKB33lux9nvm6RBRS5alJ6ZJd9tXgogqJ,500,30/03/2025,FALSE,,Tectra Inc,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,8MeX3MrkkvTXQjE5olylsvV9zAJzGlFNa3aRz,2078.5,29/03/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,gnKq8ng55Nt91lm6rwDwTm7v5Po5dEIyD8DGM,500,29/03/2025,FALSE,KFC,KFC,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,oq4arqzBBWh3Jda7DbAbTNx8z5dzpJfv9q9Pk,500,29/03/2025,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,AA8XeAPRR4IdgLbMXaQaHyPeD7wD54CBwrwDw,25,20/03/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,47NmK7RooptPJBgKk8y8SzLgleRldnum5b5vk,5.4,20/03/2025,FALSE,Uber,Uber 063015 SF**POOL**,,special,online,
ins_109512,bkvn1kMJJwfPMmzJj171Sz6wZrjlrnCm6ydRB,mRdxqRKkkaFz5m7wAbKbcWRkLNDLB5Irjyj7p,5850,19/03/2025,FALSE,,ACH Electronic CreditGUSTO PAY 123456,,special,online,
ins_109512,G9vXp9M55Rf7kywpbeReIr6pabe3bgf67rQV8,EmGX1mQ55nUPZdvMQjwjSqA1orBo9Vi6QxQNB,1000,19/03/2025,FALSE,,CD DEPOSIT .INITIAL.,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,EmGX1mQ55nUPZdvMQjwjSqA1orBo9Vi6QxQMr,78.5,18/03/2025,FALSE,,Touchstone Climbing,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,NzvXGzE55MCpgv3JMo8os4RqJ3ZJP6fVZ6ZGo,-500,18/03/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,P3vVq3l55jFgrBAmZnLnTPQ9DZdD7VFKd6deK,12,17/03/2025,FALSE,McDonald's,McDonald's,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,jyBzAyWllkSq3j6nkbRbUWRV49E4Q3IQ4W479,4.33,17/03/2025,FALSE,Starbucks,Starbucks,,place,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,7Z7kBZKEELFqNaenb868UxKJZWrZjvFwQJQ5r,89.4,16/03/2025,FALSE,FUN,SparkFun,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,G9vXp9M55Rf7kywpbeReIr6o4Pa4ZVCZ9M9vv,-4.22,15/03/2025,FALSE,,INTRST PYMNT,,special,other,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,Wjvndjx55pfLel7mqdKdI1j783A8gDuBMZM5B,500,05/03/2025,FALSE,United Airlines,United Airlines,,special,in store,
ins_109512,Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,eAlnoAp55yIWbxXDQo7osXM4Rm3RzjuxD9Dbn,6.33,03/03/2025,FALSE,Uber,Uber 072515 SF**POOL**,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,AA8XeAPRR4IdgLbMXaQaHyPeD7wD54CBwrwkM,500,28/02/2025,FALSE,,Tectra Inc,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,bkvn1kMJJwfPMmzJj171Sz6XRKZRgDuBLbLJy,2078.5,27/02/2025,FALSE,,AUTOMATIC PAYMENT - THANK,,special,online,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,nladKlrzzbtkBNE7Rbrbspvl1Ej1MBtJklkXm,500,27/02/2025,FALSE,KFC,KFC,,place,in store,
ins_109512,nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,G9vXp9M55Rf7kywpbeReIr6o4Pa4ZVCZ9M9LR,500,27/02/2025,FALSE,,Madison Bicycle Shop,,place,in store,
ins_109512,AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,nladKlrzzbtkBNE7Rbrbspvl1Ej1MBtJklkR4,25,18/02/2025,FALSE,,CREDIT CARD 3333 PAYMENT *//,,special,other,
