account_id,user_id,name,type,mask,balances_current,balances_available,currency_code
vx9odwNnJNsXWKylDRepcWJ39gml8Gtqz3Le4,USR272FG,Plaid CD,cd depository,2222,1000.0,,CAD
RzXpdaKDAKT6XdpVGPNzt7MmxKDQGpsalv6k6,USR907oy,Plaid Credit Card,credit card credit,3333,410.0,,CAD
6aNGQ3qE4qUPgAlJyZ6kce3lG1PEQLu89oEKV,USR678LY,Plaid Money Market,money market depository,4444,43200.0,43200.0,CAD
X4EA7edWRdUdo78QKEZ4cw5JbRzrKeHb6W7jo,USR626bp,Plaid TFSA,tfsa investment,5555,320.76,,CAD
DgjkbLeDGeCxGbVdaremfl8DEkMydbc3wPARy,USR030tI,Plaid RRSP,rrsp investment,6666,23631.9805,,CAD
VdGEPj3Dm3SjrPgaNoedfMR8P5e9NEu9m8jgK,USR703hK,Plaid Student Loan,student loan,7777,65262.0,,CAD
wd9kaGPm1PSgqyZR6D1EHnL3Mdzmo9fPN74Zk,USR401gL,Plaid Mortgage,mortgage loan,8888,56302.06,,CAD
5dGAeBlmalSlGAmV1WnbuBgQvn19rMf5wPaK9,USR277dW,Plaid HSA,hsa depository,9001,6009.0,6009.0,CAD
JnRjlqpDWpHxJlm6Rgref3aLmnP8R6iB4rl69,USR514qc,Plaid Cash Management,cash management depository,9002,12060.0,12060.0,CAD
knjN96lWolHAaMdmblxQh4MAWXNdk1iLQV46e,USR259ou,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,CAD
axyMQ495qoHdAEr9mlx1HWgnm3Bp7DFowzjGM,USR340wo,Plaid Current Account,checking depository,0,110.0,100.0,GBP
4qjK1BGoWMtop63wjG14Szo1G4gAQvC9zZ6EK,USR471zI,Plaid Saving,savings depository,1111,210.0,200.0,GBP
jQXAv1Pl4wt7yxaKBdQLSW1BDkV76AFxdBNby,USR514Mj,Plaid Business Current Account,checking depository,2222,1205.0,1100.0,GBP
NkbGJmg5ZAhzWL1AZn9XI4WKwGqvepuodglNb,USR486wN,Plaid Credit Card,credit card credit,3333,410.0,,GBP
PnXqJ9o51mS3ldKqve6zsPMqgx981pt8a9xmE,USR707cn,Plaid Mortgage,mortgage loan,8888,56302.06,,GBP
7z3BodlEn8UAXPLpm5KVUxEoyGJnMBF6PmEVg,USR229Pm,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,GBP
bKb6gqA5xvha7zrXERewszywp9ZJjZfmbE3Bp,USR844Zm,Plaid Checking,checking depository,0,110.0,100.0,USD
mjlgbPz45dFBK74poGMPhW4PeKDxADugy9ArD,USR001ul,Plaid Saving,savings depository,1111,210.0,200.0,USD
yEPM5pQoVLCgz5D4EaylsK8L1pzqgzI46oDgQ,USR333eC,Plaid CD,cd depository,2222,1000.0,,USD
9mbdKZLl8QtW1DG47vydTkQK6PyvGyU4xkEKW,USR964ub,Plaid Credit Card,credit card credit,3333,410.0,,USD
voaMAkj1qZFwRqrx15pLhWJLm4MvVMuq6gXwj,USR827NH,Plaid Money Market,money market depository,4444,43200.0,43200.0,USD
Rp7Qo9NE8vuLPDe9Kvzgs7MrDkjAejhapwGZ9,USR871gH,Plaid IRA,ira investment,5555,320.76,,USD
6GAed7ZVgjCGZ4RWbmkNHe34Pz7m97S8Dmxzl,USR704Hs,Plaid 401k,401k investment,6666,23631.9805,,USD
XALgB9Zm8vTkEwP9Az4yHw5ozAg9GghbK9xD6,USR566Ig,Plaid Student Loan,student loan,7777,65262.0,,USD
Dkl1VvmN8AFnr17qW9myCl87M1e95ef3W7XZe,USR272eU,Plaid Mortgage,mortgage loan,8888,56302.06,,USD
VEMar9enWvCvoB6QA1dECMRaezkgDki9gonD1,USR971nl,Plaid HSA,hsa depository,9001,6009.0,6009.0,USD
wk4bJo7LKMFBDzbjo9ENhnLNzyb8wbtPZ3lQ8,USR575ro,Plaid Cash Management,cash management depository,9002,12060.0,12060.0,USD
5AW46jQDoPTQWyXN7zbxhBgw1Wdz3dc5Kbp6E,USR464Az,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,USD
xlJDNAq6NotDawz9vPjZUDvBjwm8N3fQzjpRJ,USR264Ys,Plaid Checking,checking depository,0,110.0,100.0,USD
dErMyxXRyKTBXjlmwW8VHP7AeLyNvMiXbK5x6,USR263pz,Plaid Saving,savings depository,1111,210.0,200.0,USD
apl6nzXRnAuGrmdBJveVUWgGEz8Qp5HXEwlxP,USR840Il,Plaid CD,cd depository,2222,1000.0,,USD
4LPnE9bAE4uv3joBQExXizor3e76ARcmvzNw9,USR950fn,Plaid Credit Card,credit card credit,3333,410.0,,USD
NK984oNL4dHd1Zzva5KbH4WNx3DbvZFVGdBqV,USR562FO,Plaid Money Market,money market depository,4444,43200.0,43200.0,USD
PzwkP8WLP4tRKv3Bw5JyhPMmwZj48diKeaBrj,USR214bO,Plaid IRA,ira investment,5555,320.76,,USD
jEaLDj5RDdTWaB7jmA5vIW1gb9Pv7EHQ7dz8l,USR355WP,Plaid 401k,401k investment,6666,23631.9805,,USD
7qeRG6bgGjtJLmAaBEZ4cxEbpWRdnrfw5PAKV,USR707rn,Plaid Student Loan,student loan,7777,65262.0,,USD
eEzM9dXR9rTERkPxqjyVUXenamDxp3txbQRlR,USR229Dn,Plaid Mortgage,mortgage loan,8888,56302.06,,USD
QBkpjEMRjNfV48x1D5dXhjLAnVdX8oFjgX4WN,USR194uB,Plaid HSA,hsa depository,9001,6009.0,6009.0,USD
Z7JEovMkoLsBDwQ5NK1VHgQkAabmvLfxEpADd,USR071ef,Plaid Cash Management,cash management depository,9002,12060.0,12060.0,USD
Mqmgap4naxt8vnryB56wCaBZRzNMdxImWvw8a,USR998yq,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,USD
688qEydPQgC6LmwDnX1lUeGaNr8LP7ikqdjQ9,USR869qe,Plaid Current Account,checking depository,0,110.0,100.0,GBP
X55dWKBM78hZNz6xRV38Hwbma7BezgUJrepkg,USR024KD,Plaid Saving,savings depository,1111,210.0,200.0,GBP
wjjPmQJpaKu1L9dAwx3ZUnM1VRj9zbuMaWAza,USR661QD,Plaid Business Current Account,checking depository,2222,1205.0,1100.0,GBP
D55eDyVWb8heZ9pJ3XAVUlEmrqNbMefdr6mND,USR006To,Plaid Credit Card,credit card credit,3333,410.0,,GBP
V553DkrQPWheG1487wZgUMP6ryBEekclvKbQr,USR785BT,Plaid Mortgage,mortgage loan,8888,56302.06,,GBP
5gglmy6NeoFnez6p5J9mcBva8pRM1dFJENzX4,USR154xS,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,GBP
Wjvndjx55pfLel7mqdKdI1jqAkoKkEs6QADdw,USR273gg,Plaid Checking,checking depository,0,110.0,100.0,USD
AA8XeAPRR4IdgLbMXaQaHyPpwvjQvBF9xKdbo,USR507pL,Plaid Saving,savings depository,1111,210.0,200.0,USD
G9vXp9M55Rf7kywpbeReIr6pabe3bgf67rQV8,USR305BD,Plaid CD,cd depository,2222,1000.0,,USD
nladKlrzzbtkBNE7RbrbspvnjxRPxmtAMpnaZ,USR002SI,Plaid Credit Card,credit card credit,3333,410.0,,USD
bkvn1kMJJwfPMmzJj171Sz6wZrjlrnCm6ydRB,USR718AA,Plaid Money Market,money market depository,4444,43200.0,43200.0,USD
mRdxqRKkkaFz5m7wAbKbcWRPDvAGv9HgQwWGk,USR779vk,Plaid IRA,ira investment,5555,320.76,,USD
yNL1jN7eeDivZV5A1pzpIKaLzDgVDli48LlJp,USR738SY,Plaid 401k,401k investment,6666,23631.9805,,USD
91QXx1zAA5TlE6Dm9q1qckzKyEGpEli49b57J,USR722lH,Plaid Student Loan,student loan,7777,65262.0,,USD
vdZQ4dNPP3tjDaqQn7R7hW5LMZVwZaHqZ4EL4,USR525Mo,Plaid Mortgage,mortgage loan,8888,56302.06,,USD
RdvnrdK55ZtJGWDkwrPrH7Zrjoe4oJSaorB66,USR664JN,Plaid HSA,hsa depository,9001,6009.0,6009.0,USD
6QjDzQq88Ls5yV4zn8Z8seq47d9wd8H8PMyEV,USR281jP,Plaid Cash Management,cash management depository,9002,12060.0,12060.0,USD
X7vJa7d55QtBKewvRmEmTw3ogEGvEBhbvz37o,USR143dp,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,USD
jEN6PyxmJ3h97Grk641KTWRZoXnNP1CQ4W4wj,USR101Wd,Plaid Checking,checking depository,0,110.0,100.0,USD
7qmNlZw5avtvAlzbekophxKm6Nz4REFwQJQjz,USR926eP,Plaid Saving,savings depository,1111,210.0,200.0,USD
eE3D1AKxP4hGPr6QXBlwsXM79AvkDefxD9DEy,USR671AL,Plaid CD,cd depository,2222,1000.0,,USD
QB6Amx8GXQSex7bZkLrwUjmvQwBrdLijomozk,USR032gM,Plaid Credit Card,credit card credit,3333,410.0,,USD
Z76AeQ9y8wHkQzrWgdpjsgGrynVPbQsxLqLzg,USR510PJ,Plaid Money Market,money market depository,4444,43200.0,43200.0,USD
Mq6VorLNj9t9r7doKAzeTaGKeo9VNBUmx6xzL,USR681MW,Plaid IRA,ira investment,5555,320.76,,USD
1Z5BmNvM4rs7or3mVR6bhrZd9n5vBqiD7j73q,USR550Li,Plaid 401k,401k investment,6666,23631.9805,,USD
Ll6woK1N4GHbKya4AkXrTdjyWBbZPVi38j8ol,USR313wr,Plaid Student Loan,student loan,7777,65262.0,,USD
pwZm9KjRPbUEkG16vKgwh5aEoeb8m1TXgogkK,USR103Aa,Plaid Mortgage,mortgage loan,8888,56302.06,,USD
oEQo9qPmJZhGkjyDaq9QsNxkGWLq1auv9q9rr,USR905Io,Plaid HSA,hsa depository,9001,6009.0,6009.0,USD
dEB98Wq3DehklGNdMzK3sPJDEZrqy7FXNENGl,USR803MW,Plaid Cash Management,cash management depository,9002,12060.0,12060.0,USD
apKG9gwrBJUKdQPZkqp9sWw1Z4lP8gCX454PX,USR739hH,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,USD
oQ8pdvvMJmH5zbnGEJ39hNjopRpnNri19KZ1l,USR888gq,Plaid Checking,checking depository,0,110.0,100.0,USD
gdQjloo4Paiq3wQEn19yHmGqdadkmbtPDM6Pb,USR594QR,Plaid Saving,savings depository,1111,210.0,200.0,USD
8AaBygglDjFVplbwJQXLIvbxG7GDveigarXgn,USR724hb,Plaid CD,cd depository,2222,1000.0,,USD
EboMlJJjwBuglj3kxZP7hqab939dqwUrQEBrB,USR298fI,Plaid Credit Card,credit card credit,3333,410.0,,USD
WVl6q33mLyCzgdykxeL8c1K4gxga1dIXM4bX9,USR365gu,Plaid Money Market,money market depository,4444,43200.0,43200.0,USD
A6M7yJJaxkuwVaDKrgd5HyQR5o5zyEcawopaw,USR896rm,Plaid IRA,ira investment,5555,320.76,,USD
GA8LKJJeyxF6mevK9k7zHr3zZEZjrqiq9npqv,USR577jk,Plaid 401k,401k investment,6666,23631.9805,,USD
negLxvvZMQF1obeGyBkXTpP8M5MNpDcZkG5Z4,USR331cF,Plaid Student Loan,student loan,7777,65262.0,,USD
brNdPZZB6zuoR1XGEMPZSzlLgagAzVuEL3kEJ,USR163SC,Plaid Mortgage,mortgage loan,8888,56302.06,,USD
m7o13vvQgXcLGbpEo5zZSWGqBrBnWVS9jAo9K,USR899td,Plaid HSA,hsa depository,9001,6009.0,6009.0,USD
yyvmJwwGMWC6ap49EZv7HKVn545AKWfodDaok,USR465ID,Plaid Cash Management,cash management depository,9002,12060.0,12060.0,USD
9D43yJJqdMF8vq4N7EleHkp17r7gkdFk8Evkl,USR783VD,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,USD
qKlp7jRgaMimKK6Pzvw4HBEbNBvQLjigzbe5r,USR174bk,Plaid Checking,checking depository,0,110.0,100.0,USD
KbR9MVn8r6SK33WNGVjLIx6oMxlNXGFRxwljX,USR673Ud,Plaid Saving,savings depository,1111,210.0,200.0,USD
rrqye5J841UgrrmPMVEoSgQxagWABlC7eKrXe,USR554bC,Plaid CD,cd depository,2222,1000.0,,USD
JnkRZbEgK6SJnnBNQyPxU35pb5BpK3UBD7lGL,USR530Nq,Plaid Credit Card,credit card credit,3333,410.0,,USD
knwjdmyZrPSaJJpk7vEAI49Eo9bER4CLlP43V,USR451il,Plaid Money Market,money market depository,4444,43200.0,43200.0,USD
lb75a1ZMzjS1JJ7bN8EmU14MK4rM91FpV9K5y,USR974tj,Plaid IRA,ira investment,5555,320.76,,USD
qKlp7jRgaMimKK6Pzvw4HBE6wEq6RBcgzbe5E,USR058Df,Plaid 401k,401k investment,6666,23631.9805,,USD
KbR9MVn8r6SK33WNGVjLIx6kw6WkJxuRxwlj9,USR971rW,Plaid Student Loan,student loan,7777,65262.0,,USD
rrqye5J841UgrrmPMVEoSgQzNQqzkgf7eKrXP,USR853pE,Plaid Mortgage,mortgage loan,8888,56302.06,,USD
zNJxg5myEVT6NNLJ4Qbdun9j39ojwnfl5PAKa,USR530od,Plaid HSA,hsa depository,9001,6009.0,6009.0,USD
Bpwda5RegASgppw65DzqSMbEZbwEnMu4be91E,USR797BB,Plaid Cash Management,cash management depository,9002,12060.0,12060.0,USD
33Pw6vKlDosVLLjaW3driEJVNJdVZEfZDo7Lx,USR525OW,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,USD
vN5QqWXG5vig39w63bKvIWwWmG1vvaiwx6mxk,USR017aL,Plaid Checking,checking depository,0,110.0,100.0,USD
RKVn8y3mVqC7ZxLyZqdoU747DpyAAJhZjpyj4,USR087Jg,Plaid Saving,savings depository,1111,210.0,200.0,USD
6qmDgblrmpIp1xG71DAasewePLamm8izJDZJe,USR116fM,Plaid CD,cd depository,2222,1000.0,,USD
Xd1J8VPX1xcL3rk53x7Giwvwzem99BcDgKZgv,USR104pB,Plaid Credit Card,credit card credit,3333,410.0,,USD
DeRX8z7ZRJtlAjngAJb4ilLlMbm99NCZeWDeN,USR799Rk,Plaid Money Market,money market depository,4444,43200.0,43200.0,USD
V31JWy4R1BCMZbvzZ8PqHMKMeE6ggBCDkg1ky,USR278dn,Plaid IRA,ira investment,5555,320.76,,USD
wPAZKXEnAvFl3KB83Ayvinpnz9188jfQ9Zw9Z,USR239qk,Plaid 401k,401k investment,6666,23631.9805,,USD
5lx8oMpKxkF893Qj9pAduBAB1MazzRC6VKlVr,USR556Wi,Plaid Student Loan,student loan,7777,65262.0,,USD
JpaXENLgaJF3bzWabqlyI353P6Vzzdinj63jD,USR872Ih,Plaid Mortgage,mortgage loan,8888,56302.06,,USD
klbByQEZbvFXn8RjngMvi494N1JggBimE6nEb,USR679Eq,Plaid HSA,hsa depository,9001,6009.0,6009.0,USD
lkW3ZQEMW6SWreyZrBD8I1418DxeeXHMWoQWX,USR163rM,Plaid Cash Management,cash management depository,9002,12060.0,12060.0,USD
q3XkR1wgXvC9pVylpZovHBEBnGJQQ4CQWrGWa,USR857OT,Plaid Business Credit Card,credit card credit,9999,5020.0,4980.0,USD
