id,accountId,date,description,amount,currency,status,type,providerTransactionId
294120e90a8046d68deafcaa01db7824,41e035480df54e979ecd6234c2010921,2025-09-02,Salary,1887.03,EUR,BOOKED,DEFAULT,1090
37eeb823a1b844c280048e4e779cc3d6,41e035480df54e979ecd6234c2010921,2025-09-02,Specsavers,-29.990000000000002,EUR,BOOKED,DEFAULT,1089
208468e7fa3f48818faf8aace87cff39,41e035480df54e979ecd6234c2010921,2025-09-01,Irish Rail,-27.900000000000002,EUR,BOOKED,DEFAULT,1093
20953837a6fc465a915b2852e2337a3a,41e035480df54e979ecd6234c2010921,2025-09-01,Texaco,-40.0,EUR,BOOKED,DEFAULT,1091
53e2edcf061f46c38f10daf4f5e31dd4,41e035480df54e979ecd6234c2010921,2025-09-01,Tesco Store,-29.990000000000002,EUR,BOOKED,DEFAULT,1092
c8525f919d8441f1b8cd50038095ca1a,41e035480df54e979ecd6234c2010921,2025-09-01,Interest Earned,-3.72,EUR,BOOKED,DEFAULT,1095
e8d9db83c11740129eb846a72ff040bc,41e035480df54e979ecd6234c2010921,2025-09-01,Dominos Pizza,-17.990000000000002,EUR,BOOKED,DEFAULT,1094
14f9635c6fe742f1b6c4e57f1d82ff2e,41e035480df54e979ecd6234c2010921,2025-08-29,Bridge Cafe,-4.97,EUR,BOOKED,DEFAULT,1096
3b32f62177284907b036ab665ed9148f,41e035480df54e979ecd6234c2010921,2025-08-28,McDonald's,-5.69,EUR,BOOKED,DEFAULT,1098
7093f52019d64706936ce6e44975e06d,41e035480df54e979ecd6234c2010921,2025-08-28,Virgin Media,-23.990000000000002,EUR,BOOKED,DEFAULT,1097
